URL_ID,TITLE,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241137,"A Leading Hospitality Firm in the USA, Website SEO & Optimization - Blackcoffer Insights",0,0,0.0,0.0,13.666666666666666,0.15853658536585366,5.530081300813008,13.666666666666666,13,82,1.475609756097561,0,4.963414634146342
Netclan20241138,"A Leading Firm in the USA, Website SEO & Optimization - Blackcoffer Insights",2,2,0.0,0.10526315512465383,19.0,0.15789473684210525,7.663157894736843,19.0,6,38,1.5789473684210527,0,5.552631578947368
Netclan20241139,"A Leading Musical Instrumental, Website SEO & Optimization - Blackcoffer Insights",3,3,0.0,0.13333333037037046,6.428571428571429,0.13333333333333333,2.6247619047619053,6.428571428571429,6,45,1.6666666666666667,0,5.533333333333333
Netclan20241140,"A Leading Firm in the USA, SEO and Website Optimization - Blackcoffer Insights",1,1,0.0,0.05128204996712693,7.8,0.1282051282051282,3.1712820512820517,7.8,5,39,1.5897435897435896,0,6.051282051282051
Netclan20241141,Immigration Datawarehouse & AI-based recommendations - Blackcoffer Insights,0,0,0.0,0.0,19.071428571428573,0.10486891385767791,7.670518994114501,19.071428571428573,28,267,1.4794007490636705,7,4.887640449438202
Netclan20241142,Lipsync Automation for Celebrities and Influencers - Blackcoffer Insights,0,0,0.0,0.0,16.571428571428573,0.07758620689655173,6.6596059113300505,16.571428571428573,9,116,1.4310344827586208,4,4.853448275862069
Netclan20241143,Key Audit Matters Predictive Modeling - Blackcoffer Insights,8,8,0.0,0.04134366914381481,27.642857142857142,0.12144702842377261,11.105721668512366,27.642857142857142,47,387,1.5090439276485788,3,4.922480620155039
Netclan20241144,Splitting of Songs into its Vocals and Instrumental - Blackcoffer Insights,2,2,0.0,0.022727272598140495,19.555555555555557,0.09090909090909091,7.858585858585859,19.555555555555557,16,176,1.4943181818181819,1,4.943181818181818
Netclan20241145,AI and ML technologies to Evaluate Learning Assessments - Blackcoffer Insights,2,2,0.0,0.011799409994692006,19.941176470588236,0.13864306784660768,8.031927815373939,19.941176470588236,47,339,1.5604719764011798,12,5.212389380530974
Netclan20241146,"Datawarehouse, and Recommendations Engine for AirBNB - Blackcoffer Insights",3,3,0.0,0.025751072850853766,19.416666666666668,0.11587982832618025,7.813018597997139,19.416666666666668,27,233,1.553648068669528,7,5.064377682403434
Netclan20241147,Real Estate Data Warehouse - Blackcoffer Insights,0,0,0.0,0.0,19.5,0.08791208791208792,7.835164835164836,19.5,24,273,1.4065934065934067,1,4.996336996336996
Netclan20241148,Traction Dashboards of Marketing Campaigns and Posts - Blackcoffer Insights,1,1,0.0,0.007751937954449853,19.846153846153847,0.1124031007751938,7.983422778771616,19.846153846153847,29,258,1.4069767441860466,8,4.9147286821705425
Netclan20241149,Google Local Service Ads (LSA) Data Warehouse - Blackcoffer Insights,0,0,0.0,0.0,16.0,0.08928571428571429,6.435714285714287,16.0,10,112,1.4642857142857142,0,5.008928571428571
Netclan20241150,Google Local Service Ads Missed Calls and Messages Automation Tool - Blackcoffer Insights,1,1,0.0,0.019801980001960595,25.25,0.0594059405940594,10.123762376237623,25.25,6,101,1.3465346534653466,0,5.0594059405940595
Netclan20241151,Marketing Ads Leads Call Status Data Tool to BigQuery - Blackcoffer Insights,0,0,0.0,0.0,15.5,0.08602150537634409,6.234408602150538,15.5,8,93,1.4623655913978495,0,5.204301075268817
Netclan20241152,Marketing Analytics to Automate Leads Call Status and Reporting - Blackcoffer Insights,0,0,0.0,0.0,17.0,0.08823529411764706,6.835294117647059,17.0,9,102,1.4509803921568627,0,5.235294117647059
Netclan20241153,"CallRail, Analytics & Leads Report Alert - Blackcoffer Insights",0,0,0.0,0.0,15.571428571428571,0.10091743119266056,6.268938401048493,15.571428571428571,11,109,1.4495412844036697,0,4.972477064220183
Netclan20241154,Marketing Tool to Notify Leads to Clients over Email and Phone - Blackcoffer Insights,0,0,0.0,0.0,18.333333333333332,0.10909090909090909,7.376969696969697,18.333333333333332,6,55,1.490909090909091,0,4.945454545454545
Netclan20241155,Data ETL: Local Service Ads Leads to BigQuery - Blackcoffer Insights,0,0,0.0,0.0,14.4,0.06944444444444445,5.787777777777778,14.4,5,72,1.4722222222222223,0,5.361111111111111
Netclan20241156,Marbles Stimulation using python - Blackcoffer Insights,2,2,0.0,0.024999999843750002,14.545454545454545,0.09375,5.855681818181818,14.545454545454545,15,160,1.4375,2,4.8125
Netclan20241157,Stocktwits Data Structurization - Blackcoffer Insights,10,10,0.0,0.02466091242335276,16.895833333333332,0.12083847102342787,6.806668721742705,16.895833333333332,98,811,1.5277435265104808,6,5.228113440197287
Netclan20241158,Sentimental Analysis on Shareholder Letter of Companies - Blackcoffer Insights,7,7,0.0,0.03571428562317784,18.666666666666668,0.23214285714285715,7.55952380952381,18.666666666666668,91,392,1.780612244897959,5,5.780612244897959
Netclan20241159,Population and Community Survey of America - Blackcoffer Insights,9,9,0.0,0.023437499969482422,22.58823529411765,0.14192708333333334,9.092064950980392,22.58823529411765,109,768,1.5924479166666667,3,5.317708333333333
Netclan20241160,Google LSA API Data Automation and Dashboarding - Blackcoffer Insights,18,18,0.0,0.03254972872283026,18.74576271186441,0.13471971066907776,7.552192969013395,18.74576271186441,149,1106,1.5262206148282098,7,5.116636528028933
Netclan20241161,Healthcare Data Analysis - Blackcoffer Insights,7,7,0.0,0.07106598948697468,17.90909090909091,0.07106598984771574,7.192062759575451,17.90909090909091,14,197,1.3604060913705585,11,4.385786802030457
Netclan20241162,"Budget, Sales KPI Dashboard using Power BI - Blackcoffer Insights",0,0,0.0,0.0,9.0,0.6666666666666666,3.8666666666666667,9.0,6,9,3.2222222222222223,0,12.444444444444445
Netclan20241163,"Amazon Buy Bot, an Automation AI tool to Auto-Checkouts - Blackcoffer Insights",0,0,0.0,0.0,12.857142857142858,0.12222222222222222,5.191746031746032,12.857142857142858,11,90,1.4555555555555555,1,4.7
